闲情逸趣	xián qíng yì qù
蚁封穴雨	yǐ fēng xué yǔ
朝梁暮陈	zhāo liáng mù chén
熟门熟路	shú mén shú lù
席门蓬巷	xí mén péng xiàng
弃家荡产	qì jiā dàng chǎn
不偢不倸	bù chǒu bù cǎi
不尴不尬	bù gān bù gà
不猧不魀	bù wō bù gà
飞蛾赴火	fēi é fù huǒ
飞文染翰	fēi wén rǎn hàn
风旋电掣	fēng xuán diàn chè
瓜田李下	guā tián lǐ xià
李下瓜田	lǐ xià guā tián
鼎铛玉石	dǐng chēng yù shí
范水模山	fàn shuǐ mó shān
模山范水	mó shān fàn shuǐ
亘古奇闻	gèn gǔ qī wén
风尘仆仆	fēng chén pú pú
仆仆风尘	pú pú fēng chén
四马攒蹄	sì mǎ cuán tí
坐享其功	zuò xiǎng qí gōng
弹尽粮绝	dàn jìn liáng jué
打牙犯嘴	dǎ yá fàn zuǐ
灯红酒绿	dēng hóng jiǔ lǜ
酒绿灯红	jiǔ lǜ dēng hóng
绿酒红灯	lǜ jiǔ hóng dēng
蝇飞蚁聚	yíng fēi yǐ jù
借身报仇	jiè shēn bào chóu
遮前掩后	zhē qián yǎn hòu
显姓扬名	xiǎn xìng yáng míng
群轻折轴	qún qīng zhé zhóu
弄巧反拙	nòng qiǎo fǎn zhuō
红粉青楼	hóng fěn qīng lóu
深仇宿怨	shēn chóu xiǔ yuàn
全始全终	quán shǐ quán zhōng
伴食中书	bàn shí zhōng shū
张冠李戴	zhāng guān lǐ dài
枝附叶著	zhī fù yiè zhuó
没可奈何	méi kě nài hé
醉酒饱德	zuì jiǔ bǎo dé
纤介之祸	xiān jiè zhī huò
一浆十饼	yī jiāng shí bǐng
油头滑脑	yóu tóu huá nǎo
敦默寡言	dūn mò guǎ yán
良贾深藏	liáng jiǎ shēn cáng
德隆望重	dé lóng wàng zhòng
买王得羊	mǎi wáng dé yáng
白饭青刍	bái fàn qīng chú
霄鱼垂化	xiāo yú chuí huà
安坐待毙	ān zuò dài bì
神采奕然	shén cǎi yì rán
势若脱兔	shì ruò tuō tù
格于成例	gé yú chéng lì
矫时慢物	jiǎo shí màn wù
报李投桃	bào lǐ tóu táo
投桃报李	tóu táo bào lǐ
寻花觅柳	xún huā mì liǔ
仰首伸眉	yǎng shǒu shēn méi
鹅湖之会	é hú zhī huì
风樯阵马	fēng qiáng zhèn mǎ
阵马风樯	zhèn mǎ fēng qiáng
送往迎来	sòng wǎng yíng lái
迎来送往	yíng lái sòng wǎng
千补百衲	qiān bǔ bǎi nà
秦失其鹿	qín shī qí lù
毛发悚然	máo fā sǒng rán
以狸致鼠	yǐ lǐ zhì shǔ
活龙活现	huó lóng huó xiàn
狼顾鸱张	láng gù chī zhāng
深仁厚泽	shēn rén hòu zé
趋利避害	qū lì bì hài
年衰岁暮	nián shuāi suì mù
充类至尽	chōng lèi zhì jìn
欢喜冤家	huān xǐ yuān jiā
感恩戴德	gǎn ēn dài dé
出乖弄丑	chū guāi nòng chǒu
敬贤礼士	jìng xián lǐ shì
博通经籍	bó tōng jīng jí
讲文张字	jiǎng wén zhāng zì
伏低做小	fú dī zuò xiǎo
做小伏低	zuò xiǎo fú dī
筑室道谋	zhù shì dào móu
乐极则悲	lè jí zé bēi
恩将仇报	ēn jiāng chóu bào
不敢旁骛	bù gǎn páng wù
能屈能伸	néng qū néng shēn
能伸能屈	néng shēn néng qū
采凤随鸦	cǎi fèng suí yā
两瞽相扶	liǎng gǔ xiāng fú
颠倒阴阳	diān dǎo yīn yáng
纡朱怀金	yū zhū huái jīn
拳拳盛意	quán quán shèng yì
更阑人静	gēng lán rén jǐng
龙蟠虎绕	lóng pán hǔ rào
拍案而起	pāi àn ér qǐ
左家娇女	zuǒ jiā jiāo nǚ
长安棋局	cháng ān qí jú
琼林玉质	qióng lín yù zhì
坚韧不拔	jiān rèn bù bá
朽棘不彫	xiǔ jí bù diāo
干脆利落	gān cuì lì luò
铺胸纳地	pū xiōng nà dì
日炙风筛	rì zhì fēng shāi
循名责实	xún míng zé shí
责实循名	zé shí xún míng
叨在知己	tāo zài zhī jǐ
支纷节解	zhī fēn jié jiě
材朽行秽	cái xiǔ xíng huì
罪该万死	zuì gāi wàn sǐ
倾肝沥胆	qīng gān lì dǎn
雁过拨毛	yàn guò bō máo
拿三搬四	ná sān bān sì
海屋筹添	hǎi wū chóu tiān
海屋添筹	hǎi wū tiān chóu
塞北江南	sāi běi jiāng nán
大有裨益	dà yǒu bì yì
喜新厌旧	xǐ xīn yàn jiù
高斋学士	gāo zhāi xué shì
重作冯妇	zhòng zuò féng fù
金榜挂名	jīn bǎng guà míng
褎然举首	yòu rán jǔ shǒu
一梦华胥	yī mèng huá xū
禅世雕龙	chán shì diāo lóng
闻噎废食	wén yē fèi shí
想望丰采	xiǎng wàng fēng cǎi
闭目塞聪	bì mù sāi cōng
与日俱增	yǔ rì jù zēng
云屯蚁聚	yún tún yǐ jù
傍观冷眼	bàng guān lěng yǎn
投壶电笑	tóu hú diàn xiào
略窥一斑	lüè kuī yī bān
家常便饭	jiā cháng biàn fàn
见素抱朴	xiàn sù bào pǔ
尺壁寸阴	chǐ bì cùn yīn
迎头赶上	yíng tóu gǎn shàng
心存芥蒂	xīn cún jiè dì
选贤举能	xuǎn xián jǔ néng
孤鸿寡鹄	gū hóng guǎ hú
铺谋定计	pù móu dìng jì
病国殃民	bìng guó yāng mín
关心民瘼	guān xīn mín mò
学识渊博	xué shí yuān bó
织白守黑	zhī bái shǒu hēi
攀龙附骥	pān lóng fù jì
熊经鸟引	xióng jīng niǎo yǐn
未了公案	wèi liǎo gōng àn
万应灵药	wàn yìng líng yào
江云渭树	jiāng yún wèi shù
敬谢不敏	jìng xiè bù mǐn
冥顽不灵	míng wán bù líng
匹夫有责	pǐ fū yǒu zé
盛名难副	shèng míng nán fù
东床择对	dōng chuáng zé duì
华封三祝	huá fēng sān zhù
碧落黄泉	bì luò huáng quán
河汾门下	hé fén mén xià
交口赞誉	jiāo kǒu zàn yù
汗流洽背	hàn liú qià bèi
摧刚为柔	cuī gāng wéi róu
优柔寡断	yōu róu guǎ duàn
胁肩累足	xié jiān lěi zú
通前澈后	tōng qián chè hòu
自我表现	zì wǒ biǎo xiàn
取诸宫中	qǔ zhū gōng zhōng
负土成坟	fù tǔ chéng fén
如痴似醉	rú chī sì zuì
似醉如痴	sì zuì rú chī
昏头晕脑	hūn tóu yūn nǎo
头昏脑闷	tóu hūn nǎo mèn
侈侈不休	chǐ chǐ bù xiū
攒眉苦脸	zǎn méi kǔ liǎn
海盟山咒	hǎi méng shān zhòu
推陈致新	tuī chén zhì xīn
操刀伤锦	cāo dāo shāng jǐn
枕戈达旦	zhěn gē dá dàn
感慨系之	gǎn kǎi xì zhī
唇干口燥	chún gān kǒu zào
口燥唇干	kǒu zào chún gān
数米而炊	shǔ mǐ ér chuī
倦鸟知还	juàn niǎo zhī huán
沉思默想	chén sī mò xiǎng
寝食俱废	qǐn shí jù fèi
退让贤路	tuì ràng xián lù
投河觅井	tóu hé mì jǐng
情投意忺	qíng tóu yì xiān
孤鸾寡鹄	gū luán guǎ hú
寡鹄孤鸾	guǎ hú gū luán
蜂合蚁聚	fēng hé yǐ jù
十里洋场	shí lǐ yáng chǎng
耳濡目染	ěr rǔ mù rǎn
目染耳濡	mù rǎn ěr rú
目濡耳染	mù rǔ ěr rǎn
顺美匡恶	shùn měi kuāng è
运计铺谋	yùn jì pù móu
危言覈论	wēi yán hé lùn
遭际不偶	zāo jì bù ǒu
使酒骂坐	shǐ jiǔ mà zuò
沃野千里	wò yě qiān lǐ
案无留牍	àn wú liú dú
抚景伤情	fǔ jǐng shāng qíng
双宿双飞	shuāng sù shuāng fēi
茫无端绪	máng wú duān xù
力钧势敌	lì jūn shì dí
势钧力敌	shì jūn lì dí
片鳞残甲	piàn lín cán jiǎ
万里鹏翼	wàn lǐ péng yì
精打细算	jīng dǎ xì suàn
求益反损	qiú yì fǎn sǔn
烘云托月	hōng yún tuō yuè
诗肠鼓吹	shī chá gǔ chuì
龙蛇混杂	lóng shé hùn zá
逾年历岁	yú nián lì suì
法轮常转	fǎ lún cháng zhuàn
度长絜短	dù cháng xié duǎn
花貎蓬心	huā ní péng xīn
脍炙人口	kuài zhì rén kǒu
好奇尚异	hǎo qí shàng yì
未敢苟同	wèi gǎn gǒu tóng
先圣先师	xiān shèng xiān shī
招财进宝	zhāo cái jìn bǎo
五侯七贵	wǔ hòu qī guì
村生泊长	cūn shēng bó cháng
十眠九坐	shí mián jiǔ zuò
送故迎新	sòng gù yíng xīn
迎新送故	yíng xīn sòng gù
韬光敛迹	tāo guāng liǎn jì
惊惶万状	jīng huáng wàn zhuàng
寻行逐队	xún xíng zhú duì
孤陋寡闻	gū lòu guǎ wén
瞽言妄举	gǔ yán wàng jǔ
詹言曲说	zhān yán qǔ shuō
亲临其境	qīn lín qí jìng
宵鱼垂化	xiāo yú chuí huà
束手待毙	shù shǒu dài bì
嫁狗逐狗	jià gǒu zhú gǒu
唇枪舌剑	chún qiāng shé jiàn
舌剑唇枪	shé jiàn chún qiāng
惠风和畅	huì fēng hé chàng
席卷而逃	xí juǎn ér táo
一岁再赦	yī suì zài shè
神圣工巧	shén shèng gōng qiǎo
徇情枉法	xùn qíng wǎng fǎ
怪形怪状	guài xíng guài zhuàng
宽豁大度	kuān huō dà dù
灯尽油干	dēng jìn yóu gàn
油干灯尽	yóu gàn dēng jìn
人琴俱逝	rén qín jù shì
东补西凑	dōng bǔ xī còu
丰功硕德	fēng gōng shuò dé
张眉努眼	zhāng méi nǔ yǎn
颠倒衣裳	diān dǎo yī cháng
弃甲曳兵	qì jiǎ yè bīng
曳兵弃甲	yè bīng qì jiǎ
游思妄想	yóu sī wàng xiǎng
旧话重提	jiù huà chóng tí
多历年稔	duō lì nián rěn
策名就列	cè míng jiù liè
活神活现	huó shén huó xiàn
借面吊丧	jiè miàn diào sāng
响和景从	xiǎng hé jǐng cóng
委重投艰	wěi zhòng tóu jiān
十载寒窗	shí zǎi hán chuāng
踨天促地	jú tiān cù dì
鹰扬虎噬	yīng yáng hǔ shì
屯积居奇	tún jī jū qí
止暴禁非	zhǐ bào jìn fēi
臧否人物	zāng pǐ rén wù
寒酸落魄	hán suān luò pò
因时制宜	yīn shí zhì yí
敬贤爱士	jìng xián ài shì
遐尔闻名	xiá ěr wén míng
不辨菽粟	bù biàn shū sù
原形毕露	yuán xíng bì lù
穷源朔流	qióng yuán shuò liú
任劳任怨	rèn láo rèn yuàn
任怨任劳	rèn yuàn rèn láo
威风祥麟	wēi fēng xiáng lín
不待蓍龟	bù dài shī guī
冢中枯骨	zhǒng zhōng kū gǔ
黄钟大吕	huáng zhōng dà lǚ
蒸沙成饭	zhēng shā chéng fàn
同仇敌慨	tóng chóu dí kǎi
鼓鼓囊囊	gǔ gǔ nāng nāng
破铜烂铁	pò tóng làn tiě
东摇西摆	dōng yáo xī bǎi
外感内伤	wài gǎn nèi shāng
太平盛世	tài píng shèng shì
熬清守谈	áo qīng shǒu tán
聚众滋事	jù zhòng zī shì
百废咸举	bǎi fèi xián jǔ
疑信参半	yí xìn cān bàn
毅然决然	yì rán jué rán
辞巧理拙	cí qiǎo lǐ zhuō
调停两用	tiáo tíng liǎng yòng
又当别论	yòu dāng bié lùn
迟日旷久	chí rì kuàng jiǔ
傲睨万物	ào nì wàn wù
柴毁骨立	chái huǐ gǔ lì
今非昔比	jīn fēi xī bǐ
形单影只	xíng dān yǐng zhī
形只影单	xíng zhī yǐng dān
影只形单	yǐng zhī xíng dān
光彩耀目	guāng cǎi yào mù
业精于勤	yè jīng yú qín
讨是寻非	tǎo shì xún fēi
求马唐肆	qiú mǎ táng sì
月满则亏	yuè mǎn zé kuī
凤翥龙蟠	fèng zhù lóng pán
龙蟠凤翥	lóng pán fèng zhù
室如悬罄	shì rú xuán qìng
雕虫小巧	diāo chóng xiǎo qiǎo
咄嗟之间	duō jiē zhī jiān
惨绝人寰	cǎn jué rén huán
束手就禽	shù shǒu jiù qín
愤世疾邪	fèn shì jí xié
口蜜腹剑	kǒu mì fù jiàn
弄竹弹丝	nòng zhú dàn sī
曾参杀人	zēng shēn shā rén
忠贞不渝	zhōng zhēn bù yú
遗声坠绪	yí shēng zhuì xù
白驹空谷	bái jū kōng gǔ
空谷白驹	kōng gǔ bái jū
并驱争先	bìng qū zhēng xiān
七鄐八手	qī xì bā shǒu
狐藉虎威	hú jiè hǔ wēi
根结盘固	gēn jié pán gù
捻土为香	niǎn tǔ wéi xiāng
适性忘虑	shì xìng wàng lǜ
朴斫之材	pǔ zhuó zhī cái
作茧自缚	zuò jiǎn zì fù
坚甲利刃	jiān jiǎ lì rèn
英声茂实	yīng shēng mào shí
才过屈宋	cái guò qū sòng
跋来报往	bá lái fù wǎng
关怀备至	guān huái bèi zhì
炮凤烹龙	páo fèng pēng lóng
炮龙烹凤	pào lóng pēng fèng
烹龙炮凤	pēng lóng páo fèng
朝秦暮楚	zhāo qín mù chǔ
暮楚朝秦	mù chǔ cháo qín
众望攸归	zhòng wàng yōu guī
危在旦夕	wēi zài dàn xī
仰屋着书	yǎng wū zhù shū
百身何赎	bǎi shēn hé shú
石城汤池	shí chéng tāng chí
蹄闲三寻	tí xián sān xún
半梦半醒	bàn mèng bàn xǐng
煞费心机	shà fèi xīn jī
休戚相关	xiū qī xiāng guān
民穷财匮	mín qióng cái kuì
迁延观望	qiān yán guān wàng
鬼话连篇	guǐ huà lián piān
牵强附会	qiān qiáng fù huì
虎踞龙蟠	hǔ jù lóng pán
龙蟠虎踞	lóng pán hǔ jù
旦旦而伐	dàn dàn ér fá
杵臼之交	chǔ jiù zhī jiāo
臼杵之交	jiù chǔ zhī jiāo
东逃西窜	dōng táo xī cuàn
还珠返璧	huán zhū fǎn bì
青钱学士	qīng qián xué shì
光怪陆离	guāng guài lù lí
陆离光怪	lù lí guāng guài
和蔼近人	hé ǎi jìn rén
珠投璧抵	zhū tóu bì dǐ
校短推长	xiào duǎn tuī cháng
拨乱济危	bō luàn jì wēi
拔丛出类	bá cóng chū lèi
拔萃出类	bá cuì chū lèi
出类拔萃	chū lèi bá cuì
驾鹤成仙	jià hè chéng xiān
凶相毕露	xiōng xiàng bì lù
大败亏轮	dà bài kuī lún
歌功颂德	gē gōng sòng dé
颂德歌功	sòng dé gē gōng
水净鹅飞	shuǐ jìng é fēi
黄袍加身	huáng páo jiā shēn
功亏一篑	gōng kuī yī kuì
刻骨仇恨	kè gǔ chóu hèn
千峰万壑	qiān fēng wàn hè
干霄蔽日	gàn xiāo bì rì
短吃少穿	duǎn chī shǎo chuān
寻根追底	xún gēn zhuī dǐ
追根寻底	zhuī gēn xún dǐ
纵虎出匣	zòng hǔ chū xiá
遗休余烈	yí xiū yú liè
官逼民反	guān bī mín fǎn
逢恶导非	féng è dǎo fēi
痛贯心膂	tòng guàn xīn lǚ
含瑕积垢	hán xiá jī gòu
青灯古佛	qīng dēng gǔ fó
枕方寝绳	zhěn fāng qǐn shéng
欺善怕恶	qī shàn pà è
以筦窥天	yǐ guǎn kuī tiān
驱羊攻虎	qū yáng gōng hǔ
狼餐虎咽	láng cān hǔ yàn
旧恨新仇	jiù hèn xīn chóu
新仇旧恨	xīn chóu jiù hèn
栎阳雨金	lì yáng yǔ jīn
枕席还师	zhěn xí huán shī
牛星织女	niú xīng zhī nǚ
徒讬空言	tú tún kōng yán
箪豆见色	dān dòu jiàn sè
权时制宜	quán shí zhì yí
铺张扬厉	pū zhāng yáng lì
扬厉铺张	yáng lì pù zhāng
夸父逐日	kuā fù zhú rì
鼎食鸣锺	dǐng shí míng zhōng
阳煦山立	yáng xù shān lì
穿窬之盗	chuān yú zhī dào
俭以养廉	jiǎn yǐ yǎng lián
凤鸣鹤唳	fèng míng hè lì
迟疑顾望	chí yí gù wàng
死乞百赖	sǐ qǐ bǎi lài
丽句清词	lì jù qīng cí
清词丽句	qīng cí lì jù
才疏学浅	cái shū xué qiǎn
学浅才疏	xué qiǎn cái shū
学疏才浅	xué shū cái qiǎn
日薄虞渊	rì báo yú yuān
后台老板	hòu tái lǎo bǎn
游响停云	yóu xiǎng tíng yún
目瞪口僵	mù dèng kǒu jiāng
古调单弹	gǔ diào dān tán
束教管闻	shù jiào guǎn wén
骐骥一毛	qí jì yī máo
齿豁头童	chǐ huō tóu tóng
头童齿豁	tóu tóng chǐ huò
龙拏虎掷	lóng ná hǔ zhì
潜精研思	qián jīng yán sī
静言庸违	jìng yán yōng wéi
坚苦卓绝	jiān kǔ zhuó jué
校短量长	jiào duǎn liáng cháng
革图易虑	gé tú yì lǜ
振衣濯足	zhèn yī zhuó zú
魂驰梦想	hún chí mèng xiǎng
趾踵相错	zhǐ zhǒng xiāng cuò
断鹤继凫	duan he xu fu
白驹过隙	bái jū guò xì
过隙白驹	guò xī bái jū
鬼泣神嚎	guǐ qì shén háo
慎终追远	shèn zhōng zhuī yuǎn
追远慎终	zhuī yuǎn shèn zhōng
擢发难数	zhuó fà nán shǔ
归根结蒂	guī gēn jié dì
天壤王郎	tiān rǎng wáng láng
绵里藏针	mián lǐ cáng zhēn
至圣先师	zhì shèng xiān shī
卖友求荣	mài yǒu qiú róng
穿房入户	chuān fáng rù hù
拈花惹草	niān huā rě cǎo
惹草拈花	rě cǎo niān huā
冰清玉粹	bīng qīng yù cuì
老王卖瓜	lǎo wáng mài guā
寿不压职	shòu bù yā zhí
适时应务	shì shí yīng wù
善贾而沽	shàn jià ér gū
六马仰秣	liù mǎ yǎng mò
弥留之际	mí liú zhī jì
呼来喝去	hū lái hè qù
邪魔外道	xié mó wài dào
谈空说幻	tán kōng shuō huàn
以刑止刑	yǐ xíng zhǐ xíng
怀真抱素	huái zhēn bào sù
拔树撼山	bá shù hàn shān
采椽不斫	cǎi chuán bù zhuó
迟徊不决	chí huái bù jué
文章憎命	wén zhāng zèng mìng
镌骨铭心	juān gǔ míng xīn
镌心铭骨	juān xīn míng gǔ
狼虫虎豹	láng chóng hǔ bào
兔起乌沉	tù qǐ wū chén
应节合拍	yìng jié hé pāi
五味俱全	wǔ wèi jù quán
倒持泰阿	dào chí tài ē
纤芥之疾	xiān jiè zhī jí
熟路轻辙	shú lù qīng zhé
庸医杀人	yōng yī shā rén
针芥之契	zhēn jiè zhī qì
燕石妄珍	yān shí wàng zhēn
瞒天要价	mán tiān yào jià
柔茹寡断	róu rú guǎ duàn
炊金馔玉	chuī jīn zhuàn yù
馔玉炊金	zhuàn yù chuī jīn
狗盗鼠窃	gǒu dào shǔ qiè
鼠盗狗窃	shǔ dào gǒu qiè
鼠窃狗盗	shǔ qiè gǒu dào
择福宜重	zé fú yí zhòng
养儿防老	yǎng ér fáng lǎo
敬陈管见	jìng chén guǎn jiàn
面黄肌瘦	miàn huáng jī shòu
宾客盈门	bīn kè yíng mén
彻里彻外	chè lǐ chè wài
名标青史	míng biāo qīng shǐ
青史标名	qīng shǐ biāo míng
渊谋远略	yuān móu yuǎn lüè
蝇名蜗利	yíng míng wō lì
爱憎分明	ài zēng fēn míng
憎爱分明	zēng ài fēn míng
昭然若揭	zhāo rán ruò jiē
顺风扯帆	shùn fēng chě fān
鸟伏兽穷	niǎo fú shòu qióng
豪夺巧取	háo duó qiǎo qǔ
巧取豪夺	qiǎo qǔ háo duó
巴三览四	bā sān lǎn sì
鸟覆危巢	niǎo fù wēi cháo
冥思苦索	míng sī kǔ suǒ
由来已久	yóu lái yǐ jiǔ
临别赠言	lín bié zèng yán
秋风纨扇	qiū fēng wán shàn
摧眉折腰	cuī méi zhé yāo
方兴未艾	fāng xīng wèi ài
未艾方兴	wèi ài fāng xīng
兰心蕙性	lán xīn huì xìng
殢雨尤云	tì yǔ yóu yún
殢云尤雨	tì yún yóu yǔ
尤云殢雨	yóu yún zhì yǔ
云尤雨殢	yún yóu yǔ tì
原封未动	yuán fēng wèi dòng
条三窝四	tiáo sān wō sì
三告投杼	sān gào tóu zhù
新发于硎	xīn fā yú xíng
谈玄说妙	tán xuán shuō miào
欲益反弊	yù yì fǎn bì
东敲西逼	dōng qiāo xī bī
倾肠倒肚	qīng cháng dào dǔ
年逾古稀	nián yú gǔ xī
誓以皦日	shì yǐ wéi rì
浮迹浪踪	fú jì làng zōng
浮踪浪迹	fú zōng làng jì
浪迹浮踪	làng jì fú zōng
声价十倍	shēng jià shí bèi
安于现状	ān yú xiàn zhuàng
沉着痛快	chén zhuó tòng kuài
哀哀欲绝	āi āi yù jué
精雕细刻	jīng diāo xì kè
以柔克刚	yǐ róu kè gāng
盲人摸象	máng rén mō xiàng
中馈乏人	zhōng kuì fá rén
探囊取物	tàn náng qǔ wù
雅俗共赏	yǎ sú gòng shǎng
博采众议	bó cǎi zhòng yì
开门揖盗	kāi mén yī dào
揖盗开门	yī dào kāi mén
大匠运斤	dà jiàng yùn jīn
修旧起废	xiū jiù qǐ fèi
不欺闇室	bù qī àn shì
累瓦结绳	lěi wǎ jié shéng
讨类知原	tǎo lèi zhī yuán
豪门巨室	háo mén jù shì
昂藏七尺	áng zàng qī chǐ
隋侯之珠	suí hóu zhī zhū
心拙口夯	xīn zhuō kǒu bèn
新故代谢	xīn gù dài xiè
藏巧于拙	cáng qiǎo yú zhuō
按兵束甲	àn bīng shù jiǎ
帝王将相	dì wáng jiòn xiàng
促膝谈心	cù xī tán xīn
家常茶饭	jiā cháng chá fàn
寸指测渊	cùn zhǐ cè yuān
拿云攫石	ná yún jué shí
偃武息戈	yǎn wǔ xī gē
托物感怀	tuō wù gǎn huái
触景伤怀	chù jǐng shāng huái
燕市悲歌	yān shì bēi gē
以肉喂虎	yǐ ròu wèi hǔ
以肉餧虎	yǐ ròu sì hǔ
复蹈前辙	fù dǎo qián zhé
更令明号	gēng lìng míng hào
明媒正礼	míng méi zhèng lǐ
小姑独处	xiǎo gū dú chǔ
迁善塞违	qiān shàn sāi wéi
买笑追欢	mǎi xiào zhuī huān
追欢买笑	zhuī huān mǎi xiào
传为佳话	chuán wéi jiā huà
朝梁暮周	zhāo liáng mù zhōu
破巢余卵	pò cháo yú luǎn
以泽量尸	yǐ zé liáng shī
青史流芳	qīng shǐ liú fāng
柔远能迩	róu yuǎn néng ěr
空话连篇	kōng huà lián piān
劳师袭远	láo shī xí yuǎn
家弦户诵	jiā xián hù sòng
富贵荣华	fù guì róng huá
荣华富贵	róng huá fù guì
龙雏凤种	lóng chú fèng zhǒng
析微察异	xī wēi chá yì
整衣敛容	zhěng yī liǎn róng
抱枝拾叶	bào zhī shí yè
奋勇当先	fèn yǒng dāng xiān
敢勇当先	gǎn yǒng dāng xiān
事生肘腋	shì shēng zhǒu yè
龙腾虎蹴	lóng téng hǔ cù
瑶林玉树	yáo lín yù shù
龚行天罚	gōng xíng tiān fá
打情骂趣	dǎ qíng mà qù
黄卷青灯	huáng juàn qīng dēng
青灯黄卷	qīng dēng huáng juàn
寡信轻诺	guǎ xìn qīng nuò
轻诺寡信	qīng nuò guǎ xìn
干净利索	gàn jìng lì suǒ
焦沙烂石	jiāo shā shí làn
指麾可定	zhǐ huī kě dìng
枕戈尝胆	zhěn gē cháng dǎn
虎背熊腰	hǔ bèi xióng yāo
熊腰虎背	xióng yāo hǔ bèi
嫁鸡逐鸡	jià jī zhú jī
爱屋及乌	ài wū jí wū
枭视狼顾	xiāo shì láng gù
三尸暴跳	sān shī bào tiào
枝词蔓说	zhī cí màn shuō
造谣生非	zào yáo shēng fēi
丝丝入扣	sī sī rù kòu
桃腮柳眼	táo sāi liǔ yǎn
沉谋研虑	chén móu yán lǜ
醋海翻波	cù hǎi fān bō
飞黄腾踏	fēi huáng téng tà
炊沙作饭	chuī shā zuò fàn
先意承旨	xiān yì chéng zhǐ
乞穷俭相	qǐ qióng jiǎn xiāng
争权攘利	zhēng quán rǎng lì
贻臭万年	yí chòu wàn nián
傲然挺立	ào rán tǐng lì
傲慢不逊	ào màn bù xùn
风姿绰约	fēng zī chuō yué
大腹便便	dà fù pián pián
体规画圆	tǐ guī huà yuán
分钗破镜	fēn chāi pò jìng
镜破钗分	jìng pò chāi fēn
破镜分钗	pò jìng fēn chāi
洞鉴古今	dòng jiàn gǔ jīn
铜筋铁骨	tóng jīn tiě gǔ
利齿伶牙	lì chǐ líng yā
倾家败产	qīng jiā bài chǎn
案甲休兵	àn jiǎ xiū bīng
调和阴阳	tiáo hé yīn yáng
摇手触禁	yáo shǒu chù jìn
清都紫微	qīng dōu zǐ wēi
半部论语	bàn bù lún yǔ
遁迹匿影	dùn jì nì yǐng
土偶蒙金	tǔ ǒu méng jīn
嗔目切齿	chēn mù qiē chǐ
渴而掘井	kě ér jué jǐng
杜弊清源	dù bì qīng yuán
妻儿老少	qī ér lǎo shǎo
待月西厢	dài yuè xī xiāng
减师半德	jiǎn shī bàn dé
根结盘据	gēn jié pán jù
曝书见竹	pù shū jiàn zhú
鼠窜狗盗	shǔ cuàn gǒu dào
晕头转向	yūn tóu zhuàn xiàng
百兽率舞	bǎi shòu shuài wǔ
三豕涉河	sān shǐ shè hé
多材多艺	duō cái duō yì
木坏山颓	mù huài shān tuí
山颓木坏	shān tuí mù huài
抚躬自问	fǔ gōng zì wèn
投笔从戎	tóu bǐ cóng róng
分房减口	fēn fáng jiǎn kǒu
比肩连袂	bǐ jiān lián mèi
攀龙讬凤	pān lóng xiù fèng
山川米聚	shān chuān mǐ jù
凡才浅识	fán cái qiǎn shí
钉嘴铁舌	dīng zuǐ tiě shé
饮水栖衡	yǐn shuǐ qī héng
讲经说法	jiǎng jīng shuō fǎ
雕文织采	diāo wén zhī cǎi
两般三样	liǎng bān sān yàng
三般两样	sān bān liǎng yàng
移缓就急	yí huǎn jiù jí
铢分毫析	zhū fēn háo xī
迭矩重规	dié jǔ chóng guī
规重矩迭	guī zhòng jǔ dié
重规迭矩	chóng guī dié jǔ
改姓易代	gǎi xìng yì dài
趋权附势	qū quán fù shì
蹈锋饮血	dǎo fēng yǐn xuè
粥粥无能	zhōu zhōu wú néng
偃武休兵	yǎn wǔ xiū bīng
匠门弃材	jiàng mén qì cái
遣词措意	qiǎn cí cuò yì
众毛攒裘	zhòng máo cuán qiú
拆东补西	chāi dōng bǔ xī
拆西补东	chāi xī bǔ dōng
狐潜鼠伏	hú qián shǔ fú
裹血力战	guǒ xuè lì zhàn
敛影逃形	liǎn yǐng táo xíng
祸盈恶稔	huò yíng è rěn
遥遥相对	yáo yáo xiāng duì
材剧志大	cái jù zhì dà
汗出浃背	hàn chū jiā bèi
燕巢飞幕	yàn cháo fēi mù
跨山压海	kuà shān yā hǎi
斗米尺布	dǒu mǐ chǐ bù
禁情割欲	jìn qíng gē yù
浮翠流丹	fú cuì liú dān
刍荛之见	chú ráo zhī jiàn
发号施令	fā hào shī lìng
施号发令	shī hào fā lìng
隳节败名	huī jié bài míng
年高德劭	nián gāo dé shào
年高德卲	nián gāo dé ér
四肢百体	sì zhī bǎi tǐ
爱莫能助	ài mò néng zhù
狗仗官势	gǒu zhàng guān shì
亡国灭种	wáng guó miè zhǒng
驹齿未落	jū chǐ wèi luò
救急扶伤	jiù jí fú shāng
家鸡野雉	jiā jī yě zhì
郎才女貌	láng cái nǚ mào
女貌郎才	nǚ mào láng cái
眠花宿柳	mián huā sù liǔ
眠花醉柳	mián huā zuì liǔ
跋履山川	bá lǚ shān chuān
奉公克己	fèng gōng kè jǐ
克己奉公	kè jǐ fèng gōng
盗钟掩耳	dào zhōng yǎn ěr
掩耳盗钟	yǎn ěr dào zhōng
掐头去尾	qiā tóu qù wěi
进道若蜷	jìn dào ruò quán
进道若踡	jìn dào ruò quán
赏功罚罪	shǎng gōng fá zuì
毛举细务	máo jǔ xì wù
追奔逐北	zhuī bēn zhú běi
别籍异居	bié jí yì jū
